idx,class,conversation
256,일반 대화,"어머니 잘 지내시제?
어머니 잘 계시겠지...
어머니랑 요새는 안 싸우제 하하
내도 독립하고 안 찾아봤네 키키
아니 매일 전화 안해보냐고 키키
전화는 가끔 하는 정도
왜 그러냐?
어머니 챙겨야쥐!
불효자는 웁니다 키키
키키 니 엄마랑 친했잖아
각자 잘 살아가자는 마인드
그럼 안돼
요새는 어머니 안 도와 주냐구!
내 먹고 살기도 바쁜데... 그래도 챙기는 드리야 되는데
졸 쿨하심 키키
오늘 전화 한번 드려 백신은 맞았는지 그런 거
마음처럼 잘 안 되는구만 키키
쉽지 않지 키키
나도 전화 해야쥐
나도 오늘 전화 한통 해야긋네 키키"
257,일반 대화,"이제는 아예 결혼 생각이 없으세요?
결혼은 생각만 해도 역겨워요
그래도 좋은 사람이 나타날 수도 있잖아요.
그래도 안해요. 결혼이 너무 싫어 졌어요.
아이고 그럴 수도 있겠네요.
정말 많이 힘들어서 이제는 행복하게 살고 싶어요.
그렇군요. 힘내세요!
네네 걱정마세요. 전 항상 위기가 기회라 생각해요.
아요. 그렇게 긍정적으로 생각하시면 힘들 일 없어요.
네네. 항상 긍정적으로 세상을 바라보고 있습니다."
258,일반 대화,"나 파마하려는데 어떻게 생각해?
잘 어울릴 것 같아!
맞아맞아 파마 해봐!
파마도 종류가 많아서 어떤 거 해야 할지 고민이야 추천해줘
가르마펌이 낫지 않을까?
나는 뽀글 뽀글 머리 추천 할게
할머니들이 많이 하시는 펌?
그것도 어울리겠다
응 그거! 괜찮지?
전혀! 생각은 해볼게
새로운 머리도 도전해보는게 좋지. 안그래?
맞아 맨날 똑같은 머리 지겨워
알겠어 그럼 할머니펌 도전해볼게 기대해
오늘 바로 하러 가는거야?
와 실천력 정말 최고다
하러 가볼게 안녕"
259,협박 대화,"당신 아들 목소리 맞지?
네. 제 아들 맞아요. 제발 제발 건들지 말아주세요.
지금 말하는것만 지키면 된다.
뭐든 하겠습니다.
2시간 줄테니깐 신촌역 3번출구 앞 농협 기 소화전 옆에 3000만원 놓고가.
네? 두 시간이요?
두 번 말 안한다. 이 시간이 지나면 너 아들 얼굴 못 볼 줄 알아.
제발 제발 제 아들만은 건들지 말아주세요.
그럼 약속장소에 당장 돈 들고 오면 되겠네.
네."
260,직장 내 괴롭힘 대화,"민홍씨 잠깐 저좀 보죠?
네 과장님! 무슨 일 때문인 건가요?
너 지금 그걸 몰라서 물어?!
과장님. 그렇게 말씀하시면 제가 어떻게 아나요.?
와.! 끝까지 지지 않네. 그래 너 뒤에서 나 안 좋게 말하고 다녔다며?
그때 과장님이 저뿐만 아니라 제 부모님까지 싸잡아서 욕했던 것은 기억 안 나고요?
임원들 귀에까지 들어가게 하라고 하지는 않았을텐데!
그것은 그 상황에서 흥분해서 소리 지르고 막말하신 과장님 탓이지 제 탓은 아니잖아요?
너! 이렇게까지 상황 만든 거 후회하게 될 거야! 이 회사에서 어디 네 발로 스스로 나가게끔 할거야! 어디 한 번 이 회사에서 도와주는 사람 없이 어디 잘 버텨보시지!
. 죄송합니다."
261,갈취 대화,"아저씨 돈 얼마 있어요?
왜 그러니? 학생.
아니 제가 돈이 없어서 그런데 2만원만 빌려주세요.
학생. 미안한데 학생에게 줄 돈 없어.
아니 씨발 아저씨 돈 좀 빌려달라니까.
학생 이러는 거 자네 부모님도 아시나?
아저씨 쳐맞고 싶어요?
학생 이러는 거 옳지 않아.
아저씨 돈 내놔요. 나 무서울 거 없으니까. 빨리.
아. 이거 줄테니까 다른 사람들 괴롭히지 말아라."
262,협박 대화,"뭘 꼬라봐?
 왜 시비세요?
 끝까지 꼬라보네? 눈깔 뽑히고 싶냐?
 아니 한번 쳐다봤다고.
 니 어디 사냐? 오늘 니 집 좀 알아야겠다
 왜 그러세요. 경찰 부르기 전에 그만하세요
 불러봐! 부르는 순간 넌 나한테 죽는거야
 그만하고 가주세요. 죄송합니다
 새끼가 까불고 있어. 뒤지기 싫으면 눈 잘 깔고 다녀라
 예. 죄송합니다"
263,직장 내 괴롭힘 대화,"지금 이걸로 뭘 하라는 겁니까? 김대리.
네?
이걸 가져가면 전무님이 나한테 뭐라고 할 거 같아?
잘 못된 부분을 알려주시면 제가 다시.
처음부터 똑바로 하면 될 것을. 하여튼 후진학교 나온 것들은 티가 난다니까.
.
김대리. 이렇게 월급 날로 먹으면 미안하지 않아요?
좌송합니다. 다시.
됐어! 또 이렇게 엉망진창으로 시간만 잡아 먹을텐데. 시간낭비 하고 싶지 않으니까 박대리 들어오라고 해! 
그래도 제가 시작한 프로젝트고.
너 따위가 어떻게 이런 큰 건을 도맡아 할 수 있겠어? 상무님은 도대체 무슨 생각인건지. 당장 나가!"
264,일반 대화,"네이버나 카카오같은 대기업 가고싶다
맞아. 요즘엔 제조업이 지고있어
둘 다 너무 멋진 일이야
유명한 어플 개발자들은 연봉이 억단위래
서로 스카웃 하려고 난리라던데
맞아 뉴스 보니까, 인재가 없다더라
어릴때 컴퓨터 좀 만졌는데
나두 특히 게임
게임만 잘했어도 유튜버로 먹고 살듯
그러게 회사 안가고 돈벌겠다
집에서 좋아하는 게임하고 돈벌기
유튜브 편집 알바도 많던데 요새?
유튜브 편집 알바?
오 뭔가 어려워 보여
응 편집하는 알바도 최저시급 보단 많이주나봐"
265,기타 괴롭힘 대화,"혜민아 넌 날 떠날 수 없어
무슨 소리야. 내가 우리 헤어지자고 했잖아.
아니? 난 너랑 못헤어져. 아니 안헤어져.
그만하자 오빠. 나 너무 힘들고 지쳤어.
너도 나 사랑한다고 했잖아. 니가 그런 날 어떻게 떠나?
너무 숨막혀. 오빠가 이럴 때마다 정말 
니가 나랑 헤어지면 편하게 살 수 있을까? 내가 가지고 있는 니 사진들 회사에 뿌려도 되는거니?
무.무슨 소리야? 오빠 설마. 진짜 소름끼친다.
난 매일 너를 담고 싶어서 사진을 찍은 게 문제가 돼? 우리 헤어지지 말자
이건 내 동의도 없이 찍은 거 잖아!"
266,갈취 대화,"핸드폰 좋아보인다?
누구세요?
핸드폰 내놔봐 전화 좀 쓰게
죄송해요 급하게 갈데가 있어서
멈춰 거기 핸드폰좀 쓰게 줘보라고
죄송해요 가봐야해서
좋은말로 할때 핸드폰 내놔 나도 급하니까
죄송해요 어려울것같아요
아 진짜 화나게하네 내놓으라고 그냥 줘
다 썼으면 돌려주세요
다 쓰려면 멀었는데? 한 2년은 더 쓰려고
뭐에요 이게! 돌려주세요"
267,일반 대화,"비대면 수업 개꿀일 듯...
내가 꿀빠는 중임 키키
노노 교수들은 힘들다드라
대면 수업 첫날 자살한 친구 봤어?
비대면으로 월세 아꼈음
키키 비대면 안 해봐서
중학생 학교 가기 싫어서
교수들 엄청 좋아함
할 줄 몰라가지고 ㅜㅜ 아헐
자살한 거 같던데... 봤니
걔들 수업 말고는 아무것도 안 해서
학교 가기 싫다니 ㅜㅜ
11월 1일부터 첫 수업이었다대
헐 왜 그랬다냐 ㅠㅠ
자살은 좀 아니지 않나 ㅜㅜ
우울증 있나
근데 갑자기 자살했대
그건 걔 멘탈 문제인 듯
아아 나도 뉴스에서 본 거 같음"
268,갈취 대화,"잠깐 나좀봐
저요? 누구세요?
내가 누군지는 알것 없고
왜 그러시나요?
이 형님이 지금 차비가 없어. 집에좀 가고싶은데
저도 돈 없어요
아까 편의점에서 보니까 지갑에 지폐쫌 있던데 거짓말 하지 말고 쉽게쉽게 가자
거기서 부터 따라 오셨나요?
응 그러니까 순수히 줘
하.네."
269,기타 괴롭힘 대화,"야! 다리 병신
 그렇게 부르지 말라고 했잖아.
 뭐 어때 너 다리 병신 맞잖아.
 그만하라고.
 너 지금 나한테 명령하냐? 이게 뒤질려고 진짜.
 아.잘못했어.
 확! 그냥 나머지 다리도 병신으로 만들어 주기 전에 꺼져라
 미안해.
 빨리 꺼지라고 병신아. 아 너 다리 병신이라 빨리 못 꺼지네?
 미안.갈게."
270,기타 괴롭힘 대화,"이야 이 엉덩이 짱 크네.
오우 그러게 한 대 때려봐도 되냐?
그만해 그런 장난 안좋아해.
아니 뭐 남자새끼가 이런걸로 정색하냐 니가 그러니까 친구가 없는거야.
좋게 말할 수 있는데 똥 씹은 표정이네 병신이
존나 분위기 잡치게 하네.
이런장난 안 치고 놀면 되잖아.
진지충 새끼 한 대 패버리고 싶네.
그냥 혼자 방에 쳐박혀 있어.
이제 그런 장난 치지 마.
응 장난도 안 치고 너랑도 안 놀거야."
271,갈취 대화,"니남편 너 코 고치고 가슴 수술한거 알아?
아니 모르지
그래? 잘됐다 애
갑자기 왜?
아니 나 돈좀 빌려줘
나 돈없어
무슨 치과의사 사모님이 돈이 없어? 니남편 니말들어보니까 너 자연미인줄 아는데 내가 확 불어버린다
그런말이 어딨어 친구 사이에
아 친구사이니까 돈좀 빌려주라고 내가 나중에 일 구하면 꼭 갚을게
아.정말 꼭 갚아야돼
응 나도 너 성형미인인거 비밀 지킬게"
272,협박 대화,"시끄러워! 시끄럽다고!
 뭘 잘했다고 이 새끼 이거 너 당장 게임 안꺼?
 시끄러우니까 나가라고
 뭐? 너 지금 아빠한테 뭐라고 한거야?
 아빠면 뭐? 아이씨
 아이씨? 이게 어디서. 너 지금 어 때리기라도 하겠다는 거야? 주먹쥐고? 그래 어디. 어디 이게 공부도 못하는게 쌈 박질만 배워 가지고 집구석에 처박혀서 허구헌날 게임이나 하고 나가서 애들을 패고 오지를 않나.
 으아아악!
 너.너 지금 뭐하는거야?
 으아아악! 죽여버릴거야!
 진정해! 일단 칼 내려놓고
 내가 죽어버리면 되지? 공부도 못하는데 죽어버리면 속 시원하겠지?
 너 그 칼 못내려놔? 이 새끼가
 으아아악! 다 죽여버릴거야!나도 죽고 다 죽여버릴거야!"
273,협박 대화,"넌 진짜 죽었다
야 미안하다 가스통에 라이터 치워라 제발
입 다물어 다 같이 죽자
야 나도 처자식이 있어 너도 있을거 아니야 그러지 마
나 이혼 했어 새끼야 아이들도 못보고 너가 돈 안갚아서 이 사단 난 거잖아
야 너가 그러면 너희 부모님이 어떻게 생각 하실까
너 이 뻔뻔한 새끼 너가 감히 우리 부모님에 대해 말할 자격이 있다고 생각해? 
미 미안해 잘못했어 제발 그걸 터트리지만 말아줘
약아 빠진놈 내가 이 행동을 하니까 바로 꼬리를 내리네"
274,직장 내 괴롭힘 대화,"박과장! 나하고 이야기 좀 하지.
 저는 부장님과 나눌 이야기는 없습니다만.
 어쭈 이 자식이 과장달았다고 눈에 뵈는게 없나 너 죽고싶어?
 한번 해보시죠. 근데 하실 수 있으신가요?
 이게 보자 보자 하니까 막 가는데.
 어차피 한번뿐인 인생인데요 뭘 그렇게 사세요?
 이 자식이 산 입이라고 주둥이를 마구 놀리는데 야 내가 너 쥐도 새도 모르게 묻어버릴 수 있어.
 아 그러세요. 무서워 죽겠습니다.
 비웃어? 비웃어? 이야 세상 말세네.
 더 하실 이야기 없으면 이만 들어가 보겠습니다.
 네가 한이사 빽믿고 그러는 모양인데 언제까지 가나 보자. 낼 메일 확인이나 잘 해."
275,직장 내 괴롭힘 대화,"자네 주말에 뭐하나
네??
아니 내가 대구에 결혼식을 가야하는데 그장거리 운전을 어떻게하겠어?
하지만.
아니 자네도 가서 바람도 쐬고 좋지 않은가?직장 상사랑도 친해지고
주말에 약속이 있는데.
좀 미뤘다가 만나면 되지 대구갔다오면 넉넉히 저녁 일곱시로 미루게
하지만.
아이고 젊은 사람이 무슨 말이 그렇게 많나 우리집알지? 토요일에 아침7시까지 오게
네."
276,일반 대화,"나 몽골여행가보고 싶어
몽골? 거기는 뭐 보러가는거야?
나도 몽골여행은 처음 들어
몽골이 사막이랑 별이 그렇게 예쁘다고 하더라구!
와 사막을 가보려고?
대단하다!
응 원래는 여행계획을 다 세워놨는데 코로나때문에 못가게됐었어 ㅠㅠ
계획까지 세웠는데, 아쉬웠겠다...
그러게 아깝다
다시 항공편이 생기고 여행이 가능해지면 꼭 가고싶어
얼른 해외여행이 가능해졌으면 좋겠어~
맞아 나도 가고싶은 곳이 넘쳐
우리 나중에 셋이 해외여행가보자!
너무 좋아~ 재미있울것같아!
나도 찬성이야!"
277,기타 괴롭힘 대화,"못생긴 새끼
그만해
못생긴 새끼
왜 마주칠 때 마다 그래
못생겼으니까
그만해
넌 그냥 죽어라 잘하는 것도 없고
그만하라고 신고하기 전에
해보던지 
평소에 이 말 말고 나 무시하고 욕하는 건 뭔데
그냥 너가 싫어"
278,기타 괴롭힘 대화,"지은아 너 진짜 입툭튀다
어? 입?
그냥 볼 땐 몰랐는데 가까이서 보니까 완전 이상해
난 잘 모르겠는데?
모르겠다고? 너 거울 안 봐?
난 별로 신경안써
대박 야 너 달리기하면 주둥이 먼저 선에 닿아서 1등 할 정도야 너 자존감 되게 높나보다 나 같으면 성형한다 그 얼굴로 어떻게 살아?
불편한 것도 없는데 왜 그래.
헐 야 민지야 동수야 지은이 아가리 봐 어때? 대박 장애같지
그만해"
279,일반 대화,"요새 드라마 완전 노잼
드라마 잼는 거 없어 하하
맞지?  우리 드라마 비수기야
슬의 끝나서 완젼 별루야
대 배우가 없네 대배우가
구니까 육룡이 같은 거 보고 싶다
펜하도 완전 마지막 무엇...?
완젼 명작이었은데 육룡이
넌 어땠어? 펜 하 키키
그것도 재밌게 봄 하하 마지막은 별루
육룡이 완전 내 인생 드라마지 키키
육룡이 같은 드라마가 시급 하당 하하
육룡이 같은 걸 안 하노 키키
좀 올려야게써 그런 거 좀 하라고
그런 건 제작비가 많이  들어서 그런 듯 넘 길구
그런 거 같기도 해  하하"
280,일반 대화,"추석에 윷놀이 했어?
윷놀이 회사 사람들하고 같이 했어.
요즘에 변형 윷놀이 있는데 해봤어?
변형 윷놀이가 뭐야?
인터넷에 돌아다니는 건데 게임 판이 완전히 달라.
어떻게 다른데 나도 궁금해.
판 자체에 벌칙이 쓰여 있어, 원점 회귀도 있어.
와 중간 중간 함정이 있나 보네.
그래서 더 긴장감 있게 할 수 있어.
그거 나도 보내줘 봐.
나중에 가족과 해보게."
281,기타 괴롭힘 대화,"야
응?
너는 왜 이렇게 뚱뚱하냐?
그냥. 모르겠는데? 그게 너랑 무슨상관이야?
아 말 싸가지 없는거봐
니가 시비걸었잖아
니가 뚱뚱하니까 돼지같아서 돼지 냄새가 나잖아
그런 억지가 어딨어
제발 좀 꺼져
왜 그러는건데 나한테."
282,일반 대화,"하...연애하고 싶네.
나도 여자친구 만들고 싶어.
난 있어. 너희들은 이상형이 뭐야?
나는 키크고 예쁜 여자가 이상형이야.
나는 공부 잘하고 자기관리 잘 하는 여자.
기준이 너무 높은 거 같아.
주변 친구들도 다 이상형 기준이 높은 것 같아 .
이상형인데 기준 높게 잡아도 상관없는 거 같아.
생각해보니 그것도 맞는 말이야.
여자들도 이상형이 있을텐데 이상형이 뭘까?
우선, 키 크고 목소리 좋은 사람인 거 같아.
여자들은 보통 키 크면 좋아하더라."
