idx,class,conversation
336,일반 대화,"엄마 요즘 꼬마들은 다 영어 유치원 다닌다더라.
아니야 지역에 따라 차이가 이는듯
아 그래? 근데 애들이 왜 이렇게 다 영어를 잘하지?
다 그렇지는 않아~
다 부모한테서 조기 교육 받았나 봐.
하긴 혼혈아도 많이 눈에 띠어.
부모 한쪽이 영어권 외국인이면 영어 익히긴 편하겠다.
맞어~아이들은 스폰지 같이 잘 흡수하니깐
부럽다. 나도 스펀지같이 흡수하고 싶은데.
아직 늦지 않았어~"
337,일반 대화,"우리 남동생 군대가
요즘 군대 음식 그렇게 맛있다더라 군인들이 살찌는 이유가 있나봐
살쪄서 나오겠네 우리 동생.
동생도 군대에서 살쪄 오겠네 너희 동생은 살좀 쪄야해
많이 보고 싶을 것 같아. 벌써부터 눈물이 나.
안보면 또 생각 안난다
18개월이 18년 같을 것 같아.
18개월 금방 가 입대 하자 마자 바로 제대 일껄
그럴려나. 우리 엄마 매일 울 것 같아.
엄마는 당연히 그렇지 얼마나 걱정 되시겠어."
338,일반 대화,"피부과 시술같은거 해보셨어요?
저는 피부과 안가봤어요~
안해봤어요 뭐 해보셨어요?
여드름 관리 같은거 안해보셨군요!
여드름은 그냥둬요 하하
무서워서 안가봤어요
공짜라도 무서워서 안할꺼에요? 하하
공짜면 해요~
여드름 짜주기도 하나요?
네네 아주 많이 아프답니다
받으면 효과 팍 있나요?
그러게요 효과가 궁금해요.
우리가 하는거보다 상처가 덜생기는듯해요!
다음에 큰 여드름은 가볼만 하네요.
피부과 갈 만 하네요"
339,일반 대화,"요즘 사교육비 얼마나 들어
초등학생들이 학원 하나 다니는데 15만원 정도
그럼 사교육비가 많이 들어가는 거야
보통은 두 과목 정도 배우니깐 많이 들어가는 편이죠
그럼 영어학원도 다니나
저희 아이는 아직 어려서 영어학원은 안 다녀요
영어학원은 이제 필수라고 하던데
맞아요 영어에 불어에 한국어도 못하는 애들인데
무조건 외국어는 하나는 꼭 배워두는 게 좋아
저도 그렇게 생각해요 외국어는 필수죠"
340,일반 대화,"추억의 게임 테트리스를 해보셨나요?
네. 테트리스 자주 해 봤습니다.
네 유일하게 잘하는 게임이예요
지금은 왜 사람들이 안 할까요?
뭔가 다이나믹한게 없어서 그런 것 같아요
더 재밌는 게임이 많이 나와서 안 하는 것 같네요.
모바일 게임으로 나온다면 인기가 있을까요?
테트리스 게임도 모바일 게임으로 출시되지 않았나요?
네 인기 있을 것 같아요
다음에 테트리스 같이 할까요?
저는 테트리스 게임은 좋아하지 않아서 거부하겠습니다.
네 좋아해요"
341,일반 대화,"엄마 내가 요즘 하는 게임이 있는데 너무 재밌어
어떤 게임인데 그렇게 재밌어해?
추리하는 게임이야
뭘 어떻게 추리해?
주인공이 주변 인물들과 채팅하면서 사건을 해결해 나가는 거야
채팅을 어떻게 해?
게임을 하다보면 선택지가 나와
아 선택하면서 이야기가 전개되는 거구나
응. 뭘 선택하느냐에 따라 결말이 달라져
그거 참 재밌겠네"
342,일반 대화,"여행가면 숙소는 어디서 예약해요?
야놀자나 여기어때요
숙박앱 요즘 잘나오긴 했죠~
근데 한번  짜증났어요
무슨 일 있었어요?
예약을 했는데 숙박업소에서 오류라고 전화 오더라구요
취소 하면 되지 않아요?
저도 그렇게 생각했는데 오류라 안된데요
숙박앱 고객센터는요?
연결 안되서 짜증났어요 여행 망칠뻔 했죠"
343,일반 대화,"너네 앵그리버드 해?
나 초등학교 때 한 적 있어.
그거 진짜 오래됐잖아.
맞아, 갑자기 생각나서 깔아봤는데 너무 재밌네.
그래? 캐릭터가 귀여웠었는데.
맞아, 진짜 추억이다.
업데이트도 많이 돼서 지금 해도 충분히 재미를 느끼더라.
그렇게 재밌어? 나도 깔아봐야겠다.
나도 깔아볼게. 누가 먼저 다 깨는지 대결하자.
나도 끼워줘. 내가 1등할 자신 있어.
안돼. 넌 초보인 우리보다 잘할 거 아니야.
맞아, 넌 나중에 대결하자."
344,일반 대화,"아까 카카오 쇼핑하기에 톡딜 광고톡왔는데 확 끌려서 질렀어
뭐샀는데?
오징어게임에~ 있잖아~
혹시 달고나 만들기셋트 만하는거야?
딩동댕!
오~**이도 달고나 하고 싶다 했는데 그걸 샀네
요즘 다 품절인데 톡딜에 떴더라고 계속해서 찾다가 비싸서 못샀는데
집에 있는국자로 하면되지 키키
찍기도 있어야되고 판도 있어야되고 ... 키키 어짜피 그돈이 그돈이다 키키
아 나도 올만에 하고 싶네
그냥 국자로 하니깐 그건 다 타서 안된다"
345,일반 대화,"내 친구 애인이랑 헤어졌대
그 유난 떠는 친구?...
응응 걔 헤어져서 난리났었잖아
아니 그렇게 유난을 떨더니 어쩌다가 헤어진 거야
속 사정은 잘 모르겠는데 좋게 헤어진 건 아닌 것 같더라고
아이고, 많이 좋아하는 것 같던데 속 상하겠네
그래서 어제 하루종일 들어주느라 아주 진이 다 빠졌다
너도 고생했다 야
난 그렇게 안 헤어져야지
유난만 안 떨면 돼..."
346,일반 대화,"요즈음 군복무기간 알아?
지금 18개월 아닌가?
맞아 1년6개월로 줄었데
아마 군대마다 다르지 ?
예전엔 3년이었지?
아 군대마다 다른거야?
6개월 방위도 있었어
요즘엔 배울만 하면 제대래
아 그렇구나 많이 짧아졌네
군대 안가면 신의 자식이라고 했었는데...
맞아 다들 기피하니까
신의 자식? 그게 무슨 말이야?
군대를 안가는 사람을 그렇게 불렀었어"
347,일반 대화,"다들 점심 식사 했는교 하하
저는 아침 먹고 안 먹었습니다
나 프로틴바로 대충 때웠어...
밥먹기 귀찮아
난 오늘 마파 두부 먹었어
대신 아아 한잔 하고 끝
마파 두부!
맛있었겠다
아침 먹고 안 먹어?
마파두부 좋습니다
얼얼하니
어디서 시켜먹었어?
사해방 마파두부 맛있는디
우왕 살 빼는 거야?
나중에 여자친구 3시에 마치면 그때 먹으려구요
웅...나 이번엔 꼭 뺄 거야
우리 엄마 마파두부임...!
굳이 빼는 건 아닌데
후 집에서 만든 마파두부 맛나겠다
엄마표 마파두부 지림 하하
엄마표 음식은 인정
포장 좀 해놔
나중에 가지러가겠음"
348,일반 대화,"아이랑 게임 해봤어?
많이 해봤는데 정확히 무슨 게임?
전통 놀이 중에 투호나 딱지치기.
딱지치기는 아직 안 해봤어. 근데 투호는 해봤지.
아이가 투호 좋아했어요?
응. 엄청 좋아했어. 집에 안 간다고 하던데?
어리니깐 그럴 수도 있겠네. 투호도 잘 던져?
아니. 그건 아니고 그냥 가지고 가서 넣고 그래.
아직 4살이니깐 그럴 꺼야. 조금 더 크면 던질게 될 거야.
나도 빨리 그 날이 왔으면 좋겠어."
349,일반 대화,"모바일 게임 하는 거 있어?
나 스도쿠 가끔 해. 쿠키런도 했었고!
나는 카트라이더 가끔 하는데 하하 쿠키런 재밌었어?
응 한창 유행할 때 했었어.
카트 우리 어릴 때 많이 했던 거네!
응응 모바일로 하니까 느낌이 또 다르더라 하하
레벨 높아? 나는 무지개였어
그냥 경험치로 레벨 올려서 높긴 한데 잘하지는 못해ㅠㅠ
나도 지금은 못 하겠어 키키
조카랑 했는데 자꾸 지니까 뭐라고 하더라고 키키
맞아 나도 가끔 기분전환용으로만 해 키키
이제는 우리 엄마가 나보다 더 많이 하시는 듯해 하하"
350,일반 대화,"가족분 중에 준위있다 했잖아요?
준위는 계급이 어느 정도에요?
부사관 출신인데 장교에 버금가는 계급이에요
마크가 어떤거에요?
금색  다이아몬드 한개요
준위라는 계급을 첨봐요.
준위계급은 보통 몰라요 하하
군인들은 월급이 어느정도 되요?
저도 자세히는 모르는데 호봉수에 따라달라요
호봉수에 따라 다르다라...
저희삼촌은  사병에서 부사관된케이스라 호봉수가 높아서 같은계급이여도 더 많은걸로 알아요"
351,일반 대화,"나 요즘 와이드에서 옷을 사고 있는데 너무 만족스러워
와이드 요즘 많이 얘기하더라...
옷 어때? 퀄리티 괜찮아?
응 나는 구입한 옷들 전부 마음에 들었어!
대박이다 와이드가 할인도 많이 해준다며~
맞아 포인트 적립을 엄청 잘해준대
맞아! 동영상리뷰를 제작해서 업로드하면 정말 많이 받을 수 있더라고
신기하다~ 그렇게 포인트 쌓아서 구매하는거구나!
우와 그러면 진짜 할인 많이되겠다!
맞아 그래서 더 만족스러워!
나도 와이드로 구매해야겠다!
동영상 리뷰 만드는법좀 알아봐야겠다!"
352,일반 대화,"연애의 참견 보는 사람
나 보는데 가끔 하하
난 그거 아직 안 봤어
아 그거 존잼인데
한 번 보면 못 끔
재밌더라 그거 한번씩 보면 하하
애들이 재밌다더라구 다들 키키
그거 아직 안 봤어?
뭔가 실화냐 그거 근데 하하
그래서 이번 주 한번 보려구
환승 연애는 언제 함
실화면 너무 놀랍다
엄청 재밌어 보이더라구
환승 연애도 재밌는뎅
아주 많더만
헐 실화면 소름이지 키키
실화일껄 그거?
환승연해 재밌지 꼭 봐
맞아 키키
너무 많아 키키"
353,일반 대화,"좋아하는 운동 있어?
나는 축구 좋아해.
축구 자주 해?
요즘은 자주 못해.
주 1회 정도 해?
주 2회 정도 축구해.
그래도 자주 하네.
원래는 주 3회 했어.
월, 수, 금 으로 했어?
아니 화, 목, 토 했었어."
354,일반 대화,"강릉 보러 갈 꺼제?
응 당연히 가야지 하하
난 마블 시리즈 너무 좋아해 키키
어디 가서 볼래
유오성 행님 보러 가야지 하하
강릉?
난 첨 듣네 키키
아 마블 시리즈 넘 재밌지
마블도 나오잖아 이터널스 하하
영화 재밌대 그거?
근데 느와르가 더 잼
기대 중이다 마동석 하하 완젼
나도 보러 가야겠어 키키
아 완전 오랜만에 깡패 영화
마블도 존잼이지 완젼 하하
마동석 너무 기대대 키키
유오성은 봐 줘야지
요새 재밌는 거 많이 하네
맞아 키키
마블 없ㅇ 못 살아"
355,일반 대화,"벅수 없으니까 진짜 살찜
진짜 산책하면서 운동하면 될 텐데
키키 그니까
걷는 거도 운동이라니까
산책 맨날 나가다가 키키
벅수가 있어야 운동을 하는군 !
키키 벅수랑 운명의 공동체여
벅수 없으면 운동 안 함...
빨리 돌아와라 벅수야 ~
사람이 좀 움직여야 된다
벅수가 내 건강줄이었어
근데 나도 운동 1도 안 하게 됨
안 움직이면 금방 늙어
운동 꾸준히
중요중요
뭔가 너무 귀찮아 ...ㅠㅠ
움직이는 게
나도 저녁에는 운동 나가야지
나도 운동 1도 안 해 키키
숨쉬기만 하고 싶다 정말
키키 헬스장 갈까 ...
러닝 갈까 고민 중"
356,일반 대화,"** 회사랑도 꽤나 가까운 듯!
** 회사는 어디임?
웅 난 바로 앞이지 키키
아니냐?
평거까지 완전 가깝
** 여기 영어학원 차리셈 하하
탑 마트 바로 앞이여 키키
**는 회사가 어디구?
여기 영어 학원 없는 듯 하하
그러고 싶은 거기 없다매 키키
여기가 입지가 괜찮은디?
원장님으로 업그레이드 하자 하하
영어학원 없다 해서 갈랬는데 *랑 얘기하다가
회사랑 가까이 살아야지
여기 상가 아주 저렴 하하
원장 좋다 좋아 키키
가자 가자
여기 영어 학원 없는 듯
구니까 원장님 이리 오세요
상가 그래
싼 거 알아봐야겠다 키키"
357,일반 대화,"요즘 계속해서 넷플릭스에서 좋은 영화들이 나오네.
하긴, 오징어게임도 엄청 유명했잖아.
이번에는 마이 네임인가? 하는 영화도 나온다 하더라고?
마이 네임? 미아 찾기 영화인가? 키키
잠복 형사가 복수를 하는 스토리의 이야기라 하더라고.
그래? 근데 그런 스토리는 옛날부터 많이 있지 않았나?
그렇긴 하지. 근데 넷플릭스에서 지원해주는거라 다를지도~
넷플릭스가 지원해준다고 꼭 성공한다는 보장은 없잖아?
그렇긴 하지. 승리호도 그랬고, 좀 별로인 영화도 있었지. 키키
넷플릭스가 꼭 흥행보증수표는 아니지. 키키"
358,일반 대화,"취미로 해본 운동있어요?
헬스 해봤어요.
배드민턴이요.
등산 같은거 하면 가실래요? 두분?
좋죠.
등산 좋은 거 같아요.
회사사람들하고 한번 추진해볼까요?
너무 좋아요.
저도요 등산 가고 싶어요
좋습니다 조만간 등산하러 한번 모집해볼께요!
가서 배드민턴도 하시죠.
등산가서 배드민턴 완벽하네요
막걸리도 먹어야겠지만 참을께요
다른 운동 해보고싶은건 없어요?
탁구 해보고싶어요.
탁구 운동 많이 되겠어요
기숙사에 탁구대있는데 한번가야겠네요
은근 땀나요.
다이어트 하기도 좋겠어요"
359,일반 대화,"야구 졸 열심히  보는 군...
현재 키움 2-0으로 리드 중
키키 멀티가 가능하시네
야구 중계 좀 해줘...
두산 무사 23루 근데 하하
신기방기
남자는 멀티 안되던데
키움이 이기고 있어?
역전할 수 있는 찬스임니다 ㅎ
두 가지가 가능하네 키키
그럼 내일 또 함?
빠졌어요
두산 하하 싹슬이 하하
난 티비도 끄고 집중하는데 키키 갑자기 느려지심
두산이랑 또 하는 거지?
머야 머야
2-2 동점 됐어요
이 와중에
키키 무슨 말인지 일도 모름 키키
그럼 몇 대 몇이야
대박 동점
아주 재밌게 합니다
헐 동점 키키 재밌다 하하"
360,일반 대화,"회사 생활 어때요? 요즘?
음... 뭔가 조금 저랑 안 맞는 감이 있어요.
어떤게 잘 안 맞던가요?
저는 좀 진취적인 성향이 강한데 회사는 보수적인 성향이 좀 있어서 그게 좀 안 맞아요.
예를 들면 어떤 부분 인가요?
아무래도 수평적인 관계가 너무 심해요.
맞아요. 우리나라 사회에선 어쩔 수 없는 것 같아요.
정말 그래요. 선후배 관계, 윗 사람에 대한 예의 등등 엄청 많죠.
정말 신경 쓰이는 부분이네요. 저도 그래요.
맞아요. 조금만 둥글 해졌으면 합니다."
361,일반 대화,"피부가 칙칙해져서 고민이야
나는 얼굴에 자꾸 뭐가 생기는 것 같아
확실히 추워지니까 건조해지긴 하지
그래서 말인데 저번에 말한 이 화장품 같이 사볼까?
용량이 많아서 고민했던 것 말이야?
후기가 좋던데 한번 사보는 것도 좋을 것 같아
그래 나도 샘플을 한번 구해봤는데 괜찮은 것 같더라구
그럼 한번 써보자
그래 나도 찬성이야
그렇게 부담스러운 성분은 없으니까 효과가 있을거라고 생각해!
피부과에서 인증받았다니 믿을만 하겠지
좋아 그럼 같이 구매해보자"
