idx,class,conversation
722,일반 대화,"너네 불닭볶음면 좋아함?
난 맵찔이라 별로 하하
맵찔이라서 싫어해 난 키키
난 진짜 맛 없드라...
난 매운 거 싫어함 하하
매운 거 잘 먹고 싶어
매운 거 좋아하는 사람들 많잖아
다들 싫어하네 역시 하하
너무 맵찔이라 난 싫어
난 엽떡도 맛 없드라
그거 건강도 안 좋고 별로야
단 게 좋아 난 키키
엽떡도 순한 맛이 좋아
그냥 이대로 살자 하하
신전은 어때 다들?
나도 단 게 차라리 낫다
나도 단짠이 좋아
떡볶이 너무 매워 ㅠㅠ"
723,일반 대화,"아 코로나 치료제 나와서 다행이다
그니까
드디어 먹는 치료제
경구약이 입으로 먹는거지?
** 우리 넘 다행이야
백신 안 맞은 우리는 승자 !
80만 원은 너무 비싼데
엉 알약이던데!
그 정도는 아니래
역시 존버가 답이지 키키
나 백신 2차 어떻게 할까
맞을까
80 넘 반발 심해서
80만 원 뭐야
넘 심하다 키키
너희들이랑 함께 노백신 할까
가격을 내렸다고 합니다
그냥 마스크쓰고 살자
아빠가 안 맞으면 쫓아낸대
노백신 가자
80이면 타자를 몇 판 쳐야 해 ㅠㅠ
모더나 엄청 아프다던데 ㅠㅠ"
724,일반 대화,"스타크래프트 해봤어?
그럼 엄청 했었지.
나도 진짜 많이 했는데.
진짜? 잘했었어?
아니 나는 잘 못해서 맨날 치트키 썼어.
아 예전에는 그런 게 있었지.
맨날 맵 보여 달라고 하는 거 쓰고.
아 추억이다 진짜.
스타만큼 재밌는 게 없는 듯.
맞아 진짜 재밌게 했었어."
725,일반 대화,"군대에관한 추억있어요?
네  군대 추억 많아요
추억 좀 말해 주세요.
친구들도  군인이 많아요
장교 ? 부사관 ?
장교도 있고 부사관도 있죠
와~ 같이 만나기도 하나요?
네네  자주 만났었죠
같이 모임 재미있겠어요
장교vs부사광 묘한 신경전이 있어요"
726,일반 대화,"오늘 뉴스 봤어?
무슨뉴스?
중요한 이슈거리 있어?
미국 비행기가 추락했대 ㅜㅜ
정말 ? 승객들은 어떻게 됐대?
무슨 일이야 ㅜㅜ
근데 탑승객 전원이 탈출했대
정말 기적적이야
와 어떻게 탈출했대?
정말 기적이네
불나기 직전에 다들 빠져나왔대
정말 다행이네
그래도 대형참사로 이어지지 않아서 다행이야!"
727,일반 대화,"연애 할 때 진짜 좋았는데
연애 할 때 좋았지 ㅠㅠ
연애 할 때 어떤 점이용?
여행도 많이 가고
다시 돌아가고 싶니?
키키 다시 연애 때로 돌아 갑시당
결혼 하니까 더 좋네 하하하
그럼 내일부터 1일하자
키키 하핳 머에용 키키
남자친구랑 같이 사니까
키키 **도 얼른 짝을,
내일부터 1일 넘 좋은데용
하하하하 넘 행복행
하루하루가 짜릿행
재밌어 너무 하하
제가 사실 **씨랑,
**도 얼른 짝을...
**씨는 누구?
엄마한테 비밀로 해줘용 키키"
728,일반 대화,"인생게임이라고 부를만한 것이 있어?
어릴적 오락실에서 했던 보글보글 같은 거?
엇 나도 보글보글 생각했어!
나는 너무 못해서 천 원 이상을 써도 마지막 못 가봤어.
진짜 지금도 음악만 들어도 그냥 신나고 좋더라.
어릴적 하던 아케이드 게임이 은근히 난이도가 좀 있어.
진짜 공룡케릭터가 귀엽고 음악이 좋았어.
그때 하던 게임들이 추억이지 진짜.
나는 고래캐릭터랑 유령캐릭터를 무서워했었어.
컴퓨터 게임 중엔 인생게임 없었어?
컴퓨터 게임은 디아블로지.
삼국지 영걸전이 생각나는데 인생 게임은 아니었어."
729,일반 대화,"너 연애할 때 제일 중요하게 생각하는 게 뭐야?
나는 아무래도 성격? 잘 맞아야 돼
성격 중요하긴 하지
말 잘 통해야 오래 가는 것 같더라
진짜 말 안 통하면 너무 답답해
경험담이신가요? 키키
저번에 사귄 남자 친구가 진짜 말 안 통했었어
맞다 너 그래서 고민이라고 했었지
응 이번에 연락하는 남자는 그래도 말이 좀 통해
성격도 잘 맞고?
너랑 성격 잘 맞으면 진짜 웃길 것 같아
엄청 잘 맞아 티키타카 장난 아니야"
730,일반 대화,"내일 나 소개팅 나가!
아 진짜? 부럽다 나도 소개팅 하고 싶다
나도 소개팅 안 나간지 꽤 됐는데
그렇구나 너흰 소개팅 할 때 이상형 있어?
나는 키크고 운동 잘 하고 멋있는 사람!
난 마음씨 착한 사람이 좋아
오 나는 듬직한 사람이 좋더라
이번에 소개 받은 사람도 듬직해 보여서 호감이 가
듬직한 사람 좋지... 나는 다른 건 몰라도 벌레는 잘 잡아줬으면 좋겠어
너 다운 발상이다
너흰 결혼은 언제쯤 할 생각이야?
나는 취업도 하고 경제적으로 안정이 되면 하고 싶어
나는 안 하고 싶어 혼자가 좋은거 같아"
731,일반 대화,"이번 겨울 군인들 눈을 또 얼마나 치우게 될까요
아마도 대민 지원 사업으로 많이들 나갈 거에요
엄청 나게 바쁘게 눈 치우겠죠? 안쓰러워요.
벌써부터 안쓰럽네요
전방에는 눈이 1미터씩 오고 그래요
최전방은 많이 춥다고 하더라고요.
1미터요 상상이 안되네요 정말
정말 그런 눈 치울려면 엄청 고생할 거에요
많이 고생하겠어요. 부모님들 걱정이 많겠네요.
우리 조카들 어쩌나 걱정입니다.
그니까요 군대 보낸 부모님들 걱정이 이만저만이 아닐 거에요
우리 남동생도 많이 걱정이 됩니다."
732,일반 대화,"스벅은 수다 떨기가 민망하다
거기 카공족 많지
난 이제 따뜻한 아메리카노 먹는다
얼죽아는 안됨
거기 왜 이렇게 공부족들...
항상 가면 다들 공부하더라
솔직히 말해봐
스벅 왜 감
최악임
걔네는 왜 거기 와서 죽치고
많아서 스트레스 ㅠ
거기 커피 맛도 없고
스벅 커피가 난 맛있던데...
근데 카페 2층짜리는 다 카공족 ㅠㅠ
책상도 낮아서 책도 안 읽힘
꼬솜하이 내 스타일임
스벅 자몽허니 그거 맛있음 키키
스벅 아메리카노 그 쓴맛이 ?
근데 난 거의 드라이브 스루
드라이브 스루가 짱 편하고 좋지
** 키키 근데 스벅 전문가던데"
733,일반 대화,"그래서 할로윈이 뭐 하는 날인데...?
그거 뭐 미국 추석 같은 거 아냐?
그냥 코스프레하는 날인 듯 해
정확한 뜻 아시는 분 설명 좀여...
귀신 쫓고 하는 거 하하
분장하고 막 돌아다니고
미국 추석 같은 거 아니라니까 키키
귀신을 못 오게 막는 거라니까 그게 하하
어제 난리더라구 아쥬
그니까 그걸 왜 하냐구...
그냥 뭐 귀신 쫓으려고
다들 분장 너무 리얼하게 해서
사탕 주는 이유 좀...
사탕 받아먹고 하하 귀신 쫓기
너무 놀랬어 난 키키
결국 아무도 모르는 거군...
응 찾아보자 하번
사탕 대신 술 주더라구 요즘,"
734,일반 대화,"너 군대 무슨 보직 나왔어?
나 육군 행정병 나왔지
행정병은 편하다고 하던데 괜찮아?
군대가 편하다고해도 힘들지 않을까?
아무래도 다른 보직보다는 편하지만 나름 고충이 있지
그래? 정신적으로 힘든건가?
듣기로는 몸이 편하면 정신적으로 너무 힘들다고 하더라
장단점이 있는 것 같긴한데 나는 그래도 몸이 편한게 좋았어
근데 보직은 어떻게 결정되는거야?
나도 궁금하긴했어.
군대 안에서 결정되는 경우도 있고, 가기 전에 선택해서 결정하고 가는 경우도 있지.
그렇구나 오늘 새로운 것을 알았네"
735,일반 대화,"우리 김호중 소리길 갈때 뭐 타고 갈까?
어느 지역에 있는 건데?
경북 김천에 있어.
비행기 타고 가야겠네~
비행기로 가면 너무 복잡해.
왜 복잡해?
근처에 공항이 없어서 곤란해
그럼 뭐 타고 가?
KTX가 가장 빨라
역시 KTX가 최고네."
736,일반 대화,"지금 티비에서 신데렐라 한다
아 정말. 만화야? 영화야?
만화야 예전에 신데렐라 환상에 빠져 있었는데
영화 신데렐라도 예쁘고 재밌더라.
어 나도 본거 같어 영화로 예쁘더라
미녀와 야수도 재밌었는데 주인공 예뻤어.
맞아 주인공 이뻤어 영화도 재미 있었지
맞아. 만화를 영화로 만든 것들이 화면도 예쁘고 주인공도 예쁘더라.
진짜 이쁜거 같어 나중에 다시 한번 더 봐야겠다
그래. 애들이랑 나중에 다시 한번 봐야겠어."
737,일반 대화,"오늘 번개 치는 거 봤어?
응, 갑자기 번개가 쳐서 깜짝 놀랐어.
나는 그 시간에 자고 있었어.
번개 치는 소리 엄청 놀라서 심장 멎는 줄 알았어.
그러게, 너무 갑자기 번개가 쳤어.
번개 칠 때 뭐하고 있었어?
나는 가족이랑 산책 중이었는데 갑자기 비도 오고 번개도 쳐서 영화 한 장면인 줄 알았어.
번개 치기 전에 까마귀도 엄청 소리 내면서 날아다녔어.
우와, 진짜 영화 한 장면 같아.
더 신기한 거는 비랑 번개 치고 나서 갑자기 또 비가 그치더니 해가 쨍쨍하게 떴어.
맞아, 요즘 날씨 너무 이상해.
날씨 완전 자기 마음대로구나."
738,일반 대화,"웹툰 볼만 한 거 있어?
네이버, 다음, 카카오 웹툰 다 보고 있어
많이 보네. 재밌는 거 추천해줘
나혼자 레벨업 이라는 만화 강추할게
그게 무슨 내용인데?
게임처럼 강해지고 하는 먼치킨 스타일의 만화야
그러면 작화는 괜찮아?
작가가 그냥 작화를 너무 잘한다
그래? 한번 봐야겠군
꼭 봐라 아니 두 번 봐도 된다"
739,일반 대화,"오늘 NBA 개막했어.
드디어 2021-2022시즌이 시작을 했구나.
개막전은 누구가 경기를 해?
LA 레이커스랑 골든스테이트 워리어가 경기를 해.
정말 재밌는 경기일 것 같아.
누가 이길 것 같아?
나는 골든스테이트 워리어가 이길 것 같아.
이번 시즌에 클레이 탐슨이 부상 복귀했으면 좋겠어.
그 선수 잘해?
3점 슛 기계라고도 불리지.
3점 슛만큼은 스테판 커리 못지않아.
나도 개막전 봐야겠어."
740,일반 대화,"저는 불치병을 앓고 있습니다.
아... 무슨일인가요?
어떤 병인가요?
놀라셨나요?
다행스럽게도 위험한 병은 아니고요.
한랭 두드러기라고 추위 알레르기를 앓고 있습니다.
아 다행이네요 저도 나이가 드니 비염이 생겼어요
겨울에 조심하셔야겠어요
요즘처럼 갑자기 추워지면 피부가 가려워지면서 붓는데 심하면 호흡곤란이 오기도 합니다.
호흡곤란이면 심한 것 같아요
호흡곤란이라니 겨울에는 많이 힘드실 것 같아요
젊었을 때는 저도 없었습니다.
여러분께서도 건강관리 잘하셨으면 좋겠습니다.
네 건강이 최고예요
저도 다시 한번 건강을 챙겨야 겠어요"
741,일반 대화,"각자 있는 곳 날씨 중계 좀 하하
여긴 그저 그래 하하
여기는 오늘 춥습니다...
여기 현재 날씨 구름!
제주는 아직 따실듯?
너무 추워요 으슬으슬 합니다
기온은 12도입니당
제주 벌써 추워졌어? 하하
그래서 오늘 양털 옷을 걸치고 나왔죠
정촌 넘 추워!
이제 밀감 나오겠네 제주도에 슬슬 하하
귤 따는 일 하러 가고 싶네요 키키
제주는 항상 뜨시지 않냐
제주는 밀감도 싸겠당 ㅠㅠ 부럽
항상이라뇨... 키키 여기도 춥습니다
바람이 많이  불듯
밀감 따기 힘들다던데 ㅎ
칼바람에 얼굴이 베일 거 같아요"
742,일반 대화,"요즘 재밌는 드라마 있나?
갯마을 차차차 키키
그게 엄청 재밌긴한갑네
무브투헤븐봐라 진짜 재밌다
넷플릭스 1위드만
김선호 빨이였는데 훅갔지뭐
넷플릭스 아이디가 없어서 그 방송은 못본다
나도 인터넷으로 본건데
신민아랑 같이 나오는거던가?
나도 넷플아이디 없음
어 맞다 신민아
거실 티비 넷플릭스 된다이가?
끊겼다
오빠처제아이디였는데 해지했다데"
743,일반 대화,"취업 할때 자기소개서 쓰는데 어렵지 않았어?
나는 너무 힘들었어
그치? 면접보는 것 보다 더 힘든 것 같아
응 자기소개서에는 뭘써야 하는거야?
내가 어떤 사람인지를 글로 보여주는 거지
나는 나를잘 모르나바 너무 힘들었어
다들 힘들어 하지 자기자신을 모르는 사람이 많으니까
나자신을 완벽하게 아는 사람이 있을까?
그러니까 자기소개서 쓰는게 다들 어려운게 아닐까
그런 것 같아 나도 다음에 잘 써봐야겠어"
744,일반 대화,"아 정말 회사 다니고 싶지 않다
왜 또 부장이 뭐라고 해?
응 진짜 아무 것도 아닌데 괜히 시비걸어
오늘은 또 뭐라고 하는데?
메일 주고 따로 말 안해줬다고 뭐라고 하더라
메일 주고 따로 연락을 해줘야해?
그러니깐 따로 연락 안줘서 메일을 못봤데
아니 그게 무슨소리야
그말 듣는데 너무 어이가 없더라
정말 듣는 나도 어이가 없어서 말이 안나오네"
745,일반 대화,"나 다음주에 낚시갈려고! 너네 낚시 해봤어?
나 옛날에 제주도에서 해봤어
난 낚시 별로 안좋아해
**이는 왜 안좋아해?
그러게 낚시 해본적 없는거 아니야?
낚시 할려면 그거 하루종일 앉아있는거래 별로 재미없을거같아
낚시 손맛을 보면 헤어나올수 없대
나 배낚시 해봤는데 멀미 엄청나서 별로 였어
키키 손맛 볼수 있을거같아?
키키 혹시 모르잖아 가서 큰거 잡아올지
그거 근데 다 풀어줘야될걸?
맞아 횟감 아닌 이상 거의 풀어줄거야"
746,일반 대화,"출근하는 아침마다 지옥이야ㅠㅠ
나도 오늘 지하철 타고 출근하는데 엄청 힘들었어
조금 지나면 적응될줄 알았는데 전혀,
그치, 나도 진짜 매일매일이 너무 싫다
출퇴근 거리만 가까워도 정말 행복할텐데
그게 진짜 꿀이지
출근 시간이 10시면 행복할 것 같아
그러면 출근하기 조금 수월하겠지?
응 그럴 것 같아 하하 얼른 차라도 사야겠어
그래 얼른 차부터 사자!"
747,일반 대화,"만화방에 가서 죽치고 앉아있고싶네
요즘은 웹툰아니가? 만화방 재밌나
만화방에가면 라면도 끓여주고 좋은데
와 진짜? 만화방 한번도 안가봤네
요즘도 끓인라면 파는지 모르겠네
짜파게티도 팔더라
티비보니까 성훈이 거기서 엄청나게 식사하데
카페같이 생긴 만화방도 많이 생겼던데
오 그렇구나 요즘도 만화에대한 수요가 좀 있구나
룸식으로 된 만화방 깔끔하더라
오 그런데도 있나? 별별 만화방이 다있네"
